Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-11-29,1148.812158138174,1176.361669986826,1148.812158138174,1162.5869140625,187128632,0.0,0.0
2016-11-30,1176.3617758880566,1209.421074703981,1173.6068096578522,1201.15625,312543448,0.0,0.0
2016-12-01,1201.1562634923016,1223.195845608238,1198.4012972311514,1217.6859130859375,138604594,0.0,0.0
2016-12-02,1217.6859579788959,1253.5002247476978,1212.176099240094,1245.2354736328125,122104309,0.0,0.0
2016-12-05,1234.2156304190469,1247.9903876684423,1225.9508056640625,1225.9508056640625,98347198,0.0,0.0
2016-12-06,1228.7056671839844,1256.255107006891,1223.1958088140552,1247.9903564453125,110179553,0.0,0.0
2016-12-07,1250.7452596203634,1259.010009765625,1242.4803615018477,1259.010009765625,55707712,0.0,0.0
2016-12-08,1253.5000722064462,1267.27490234375,1245.235322097317,1267.27490234375,80500490,0.0,0.0
2016-12-09,1264.52001953125,1267.2749857400083,1256.255120904975,1264.52001953125,92402146,0.0,0.0
2016-12-13,1261.7651239614322,1292.0694580078125,1256.255191235446,1292.0694580078125,102773125,0.0,0.0
2016-12-14,1292.0693006443905,1294.8242666718513,1264.5199363162892,1267.27490234375,114209472,0.0,0.0
2016-12-15,1228.7058060861345,1264.5201484926033,1212.1761551210805,1256.2552490234375,108499274,0.0,0.0
2016-12-16,1256.2549053159971,1256.2549053159971,1236.970293137431,1242.480224609375,193178186,0.0,0.0
2016-12-19,1242.4803077171227,1253.5000234248662,1239.725341796875,1239.725341796875,78321352,0.0,0.0
2016-12-20,1239.725302747533,1245.2352344144747,1228.7055134002717,1236.9703369140625,83385290,0.0,0.0
2016-12-21,1259.0098271970655,1261.764792837074,1212.17578125,1212.17578125,104368702,0.0,0.0
2016-12-22,1214.9309679786406,1220.4408262747054,1195.64635296247,1198.4012451171875,143815934,0.0,0.0
2016-12-23,1195.64635296247,1214.9309679786406,1187.3815285250582,1198.4012451171875,110680611,0.0,0.0
2016-12-27,1195.6461353831808,1220.4406041834097,1192.891169743172,1212.17578125,56481575,0.0,0.0
2016-12-28,1223.1959096284215,1261.7651433566477,1223.1959096284215,1253.500244140625,89001987,0.0,0.0
2016-12-29,1264.520071223618,1292.0694384908672,1259.0101385808605,1283.8046875,146719984,0.0,0.0
2016-12-30,1292.0693546243558,1308.5991514797008,1281.049638027385,1286.5595703125,213082480,0.0,0.0
2017-01-02,1286.5595703125,1286.5595703125,1286.5595703125,1286.5595703125,0,0.0,0.0
2017-01-03,1294.824475123964,1311.3541259765625,1275.5398578003862,1311.3541259765625,74339834,0.0,0.0
2017-01-04,1311.3538864384457,1344.413330078125,1294.8242386052311,1344.413330078125,87881617,0.0,0.0
2017-01-05,1355.4331359186892,1358.1881020692454,1325.1288042090914,1333.3935546875,159895461,0.0,0.0
2017-01-06,1333.3935546875,1338.9034869886123,1319.6188719079792,1333.3935546875,80566491,0.0,0.0
2017-01-09,1322.3737300317384,1338.9033776114825,1294.82421875,1294.82421875,79011614,0.0,0.0
2017-01-10,1305.8441606967715,1316.8638770858079,1297.5792624250519,1300.334228515625,69075143,0.0,0.0
2017-01-11,1294.8242963344785,1314.1089109952345,1294.8242963344785,1300.334228515625,75141197,0.0,0.0
2017-01-12,1311.3539391990807,1314.1089052776672,1308.59912109375,1308.59912109375,72817407,0.0,0.0
